timestamp,open,close,high,low,volume,unix_timestamp,date,kline_timestamp,daily_change,daily_change_pct,volume_usd,rolling_avg_7d,rolling_avg_30d,rolling_vol_7d
1637020800000,18667.840358579106,19332.27582559199,19608.313539994117,18536.637568254926,1736150831.6247015,1637020800000,2021-11-16,1637020800000,-0.010266387552723244,-1.0266387552723244,1736150831.6247015,19506.459235695922,19415.734135092483,0.747994606686349
1637107200000,17926.843353523946,17561.929994382386,18295.46775909206,17296.061852537307,574664421.854499,1637107200000,2021-11-17,1637107200000,-0.09157462096966507,-9.157462096966507,574664421.854499,19314.231469312617,19383.210192183757,0.940159051653896
1637193600000,18206.481646457945,18352.122721254633,18586.341151277367,17790.27764882904,1457810441.4788985,1637193600000,2021-11-18,1637193600000,0.04499464051644719,4.499464051644719,1457810441.4788985,19231.977778015942,19368.740398429934,0.9952238601813899
1637280000000,16824.996680345976,16716.42835180781,16950.85958305051,16464.721248571288,493435555.0443862,1637280000000,2021-11-19,1637280000000,-0.08912834740105757,-8.912834740105758,493435555.0443862,18659.70484285997,19276.062799807805,0.8376636695251756
1637366400000,15926.523702741517,15680.047800653547,16240.475201318059,15482.237530115475,1053582470.5982461,1637366400000,2021-11-20,1637366400000,-0.061997726388853924,-6.199772638885392,1053582470.5982461,18123.8979622778,19195.74063433878,0.837108862911055
1637452800000,15624.050449701283,16009.438397051556,16092.328314722012,15486.480411846795,493448386.66449064,1637452800000,2021-11-21,1637452800000,0.021006989301670442,2.1006989301670442,493448386.66449064,17597.864326426086,19086.773503896522,0.8542737022510345
1637539200000,16034.597252755686,16388.93952813867,16835.763978241845,15724.95585904816,207152264.5295977,1637539200000,2021-11-22,1637539200000,0.023704837213840646,2.3704837213840646,207152264.5295977,17148.7403741258,18972.84072826586,0.9049607208758621
1637625600000,16114.93320063082,16256.537768299684,16391.340002321987,15751.103058494646,1056578683.1978,1637625600000,2021-11-23,1637625600000,-0.00807872648572916,-0.807872648572916,1056578683.1978,16709.349223084042,18845.650026146443,0.9063804479415919
1637712000000,16383.92273452866,17049.188226185077,17503.677110588076,16234.058269441759,887842489.797819,1637712000000,2021-11-24,1637712000000,0.048758872841366374,4.875887284136637,887842489.797819,16636.100399055857,18778.55853544606,0.8498561269586576
1637798400000,16362.231106035599,15999.68342501303,16390.33616806973,15623.356842001738,1161012408.358569,1637798400000,2021-11-25,1637798400000,-0.06155746462814926,-6.1557464628149265,1161012408.358569,16300.03764244991,18688.706453655766,0.8376986871672215
1637884800000,16470.75912593842,16182.535119316888,16510.49105115281,15903.031022313236,729924812.7358857,1637884800000,2021-11-26,1637884800000,0.011428457016718019,1.1428457016718019,729924812.7358857,16223.767180665493,18620.681549132114,0.683017458879677
1637971200000,16922.80895470345,17466.89436053405,17973.240718094636,16440.1590436412,837092034.651229,1637971200000,2021-11-27,1637971200000,0.0793669985417822,7.93669985417822,837092034.651229,16479.030974934136,18580.896445018563,0.7036249442774865
1638057600000,16647.159831481466,16644.97789490872,16697.57447625762,16371.591469296702,1653026679.3324242,1638057600000,2021-11-28,1638057600000,-0.047055672786481595,-4.705567278648159,1653026679.3324242,16569.822331770876,18442.323468979146,0.7971077389171275
1638144000000,16232.490845954222,16434.795358702057,16540.279860866343,15940.043812622189,438890465.7279673,1638144000000,2021-11-29,1638144000000,-0.012627384520045082,-1.2627384520045082,438890465.7279673,16576.3731647085,18278.825318882766,0.7942667134948382
1638230400000,16520.323998474512,16764.208738860736,17081.20498785399,16431.042567048175,615070654.8369598,1638230400000,2021-11-30,1638230400000,0.020043655729747645,2.0043655729747645,615070654.8369598,16648.897589074364,18229.622218277716,0.7979928828409502
1638316800000,16855.703807860747,16198.747977832198,16931.821864374055,15979.122357149032,1236913834.8932068,1638316800000,2021-12-01,1638316800000,-0.03373023861947966,-3.3730238619479658,1236913834.8932068,16527.406125023954,18147.587649615667,0.7628023669308095
1638403200000,16389.73156074857,17040.634718696234,17386.664245595235,16165.179188955219,1025323088.847445,1638403200000,2021-12-02,1638403200000,0.05197233403570123,5.197233403570123,1025323088.847445,16676.113452692985,18060.03079107016,0.7203833238019303
1638489600000,16800.71569729443,17029.443235632614,17239.415276561685,16584.339317828715,712039396.4730483,1638489600000,2021-12-03,1638489600000,-0.0006567527118775951,-0.06567527118775951,712039396.4730483,16797.10032645237,18016.179193112366,0.722961012013902
1638576000000,16616.32401890532,16611.522585332277,16779.64397789315,16193.7443775158,1530637037.8519804,1638576000000,2021-12-04,1638576000000,-0.024541063645925565,-2.4541063645925565,1530637037.8519804,16674.904358566408,17911.90081034186,0.5385969282745502
1638662400000,16213.491154364272,16368.32498269743,16394.42514484917,16108.132139287794,516108016.46880734,1638662400000,2021-12-05,1638662400000,-0.014640295697492922,-1.4640295697492922,516108016.46880734,16635.382513964792,17803.5066169979,0.46680956847674393
1638748800000,16840.986620379048,16430.725395105706,16888.008046152885,16164.63449268922,1313264253.7432694,1638748800000,2021-12-06,1638748800000,0.003812266219924032,0.3812266219924032,1313264253.7432694,16634.801090593886,17670.055392987135,0.4615196503903452
1638835200000,17019.874435427733,16932.39605543714,17109.54586485984,16512.182846507738,187029803.04617423,1638835200000,2021-12-07,1638835200000,0.030532471833584873,3.0532471833584873,187029803.04617423,16658.8278501048,17547.225725282675,0.48408280985285856
1638921600000,16755.34760045692,16759.45248362301,16813.399013187856,16351.954308393642,1013207768.3783898,1638921600000,2021-12-08,1638921600000,-0.010213768402765333,-1.0213768402765333,1013207768.3783898,16738.9284937892,17397.933060388135,0.428972293136329
1639008000000,16794.070796817174,16634.52597217896,16981.372296610578,16489.43135365653,1532167362.0633495,1639008000000,2021-12-09,1639008000000,-0.00745409264211494,-0.745409264211494,1532167362.0633495,16680.912958572448,17335.290524717195,0.27852474905029295
1639094400000,15891.930891701077,15876.832749251691,16343.329587129858,15617.945173992915,1573318683.429134,1639094400000,2021-12-10,1639094400000,-0.04554943279985857,-4.5549432799858565,1573318683.429134,16516.254317660885,17234.267471056733,0.3743368799290639
1639180800000,16311.217335569148,16727.055411570538,16809.43774932874,15941.12406336082,724441059.4702606,1639180800000,2021-12-11,1639180800000,0.05355115064488669,5.355115064488669,724441059.4702606,16532.759007123495,17160.906032764706,0.5123093872339382
1639267200000,16299.094054933188,16171.004481355036,16549.17025404999,16011.072948978821,1486670386.8402863,1639267200000,2021-12-12,1639267200000,-0.03324260705389115,-3.324260705389115,1486670386.8402863,16504.57036407458,17009.194885546556,0.5477556308011308
1639353600000,16488.810536422254,16695.890211663576,17163.350075750477,16412.358847637097,1177088774.005109,1639353600000,2021-12-13,1639353600000,0.03245844937546871,3.245844937546871,1177088774.005109,16542.45105215428,16918.034693777718,0.5845470562511266
1639440000000,16537.97842792976,16826.317245408532,16842.416164192644,16164.46624769585,1117868012.2718801,1639440000000,2021-12-14,1639440000000,0.007811924497074241,0.7811924497074241,1117868012.2718801,16527.296936435905,16822.522807024216,0.5545111523795407
1639526400000,15910.32157779909,16570.477046822492,17005.71821013372,15636.59596285722,936012270.6740768,1639526400000,2021-12-15,1639526400000,-0.015204764943787863,-1.5204764943787863,936012270.6740768,16500.300445464403,16723.77846877694,0.5590200536744483
1639612800000,16189.875733255443,15844.196918148287,16212.091294621858,15626.45352347388,186951523.5590217,1639612800000,2021-12-16,1639612800000,-0.04382976583124232,-4.382976583124232,186951523.5590217,16387.396294888593,16607.50917186215,0.6161041832980113
1639699200000,15868.837143126164,16607.47583073071,16612.807059042487,15429.835122386354,1134572121.0650077,1639699200000,2021-12-17,1639699200000,0.04817403599094039,4.817403599094039,1134572121.0650077,16491.773877957025,16575.694033073763,0.6218544446216708
1639785600000,16136.540445739256,16296.091962253364,16516.96906147892,15793.290264649875,1007814895.2747219,1639785600000,2021-12-18,1639785600000,-0.01874962045111972,-1.874962045111972,1007814895.2747219,16430.207670911714,16507.159674440387,0.5411055822925939
1639872000000,15758.966194814264,15904.018742284989,15906.700509612037,15338.61281178474,1025290611.7005621,1639872000000,2021-12-19,1639872000000,-0.024059340170424548,-2.405934017042455,1025290611.7005621,16392.066851044565,16480.07935412296,0.5221844621510013
1639958400000,15822.722512621793,16814.73775926941,16849.862374034685,15670.464743306271,842175455.467935,1639958400000,2021-12-20,1639958400000,0.05726345219671036,5.726345219671036,842175455.467935,16409.045072131114,16517.902352743487,0.6053481969025571
1640044800000,15329.226688760538,16171.18680529664,16265.15019536227,15196.95557911189,365123930.77316046,1640044800000,2021-12-21,1640044800000,-0.038273029480819676,-3.8273029480819676,365123930.77316046,16315.455009257987,16523.293966351655,0.647279491394745
1640131200000,15909.444334600885,15730.536516188224,16132.708069625474,15654.526906732237,549050076.6374422,1640131200000,2021-12-22,1640131200000,-0.02724910016895532,-2.724910016895532,549050076.6374422,16195.463504881662,16501.347199286643,0.659214618816259
1640217600000,16515.769861646193,15871.855349364852,16612.078998948677,15408.843275247656,873545954.6531531,1640217600000,2021-12-23,1640217600000,0.0089837262086514,0.8983726208651399,873545954.6531531,16199.41470934117,16488.52445198882,0.608395834242931
1640304000000,16239.977360048406,16138.176742146348,16508.30261796357,16047.972490449463,1352918259.8028438,1640304000000,2021-12-24,1640304000000,0.01677947454278894,1.6779474542788941,1352918259.8028438,16132.371982400547,16458.157402520857,0.5299814038637806
1640390400000,15562.710394695332,14980.596676007612,15620.741964345321,14882.737179936426,561158413.8295447,1640390400000,2021-12-25,1640390400000,-0.07172929660112148,-7.172929660112148,561158413.8295447,15944.44408436544,16424.187844220676,0.6702839678808387
1640476800000,15025.907099174885,15521.54962562301,15600.220390749431,14933.3785751015,1220713866.7793787,1640476800000,2021-12-26,1640476800000,0.03611024055415424,3.611024055415424,1220713866.7793787,15889.805639128013,16402.154994430883,0.7173118530570622
1640563200000,15064.965478762819,15687.719360515075,16001.10232290341,14953.144557209636,460517076.97001815,1640563200000,2021-12-27,1640563200000,0.010705743878675067,1.0705743878675067,460517076.97001815,15728.803010734538,16342.849161096916,0.5987499807919259
1640649600000,14137.496359342571,14113.308675310456,14322.840735576761,14078.611217233476,1227447939.6256864,1640649600000,2021-12-28,1640649600000,-0.10035943715103057,-10.035943715103057,1227447939.6256864,15434.820420736509,16258.460187110306,0.8054142158993838
1640736000000,13924.607394864737,14155.093692216693,14453.016527055266,13729.907022286638,865699677.1371758,1640736000000,2021-12-29,1640736000000,0.002960681854803804,0.2960681854803804,865699677.1371758,15209.757160169149,16182.470131560793,0.8113883649671308
1640822400000,13879.80066418939,14444.055867839264,14448.415353380913,13758.337947552935,1108815120.111874,1640822400000,2021-12-30,1640822400000,0.020414006569342558,2.0414006569342558,1108815120.111874,15005.785805665493,16105.131702526744,0.8276008458730744
1640908800000,13852.300247726456,13808.175075561676,13926.797471072381,13434.457612554881,469984413.3007204,1640908800000,2021-12-31,1640908800000,-0.044023700690151935,-4.402370069015193,469984413.3007204,14672.928424724827,16025.445939117728,0.8186633793535754
1640995200000,13224.422719021448,12684.10848229468,13591.739226811274,12324.690195089675,386585666.71984357,1640995200000,2022-01-01,1640995200000,-0.08140587638234831,-8.14058763823483,386585666.71984357,14344.858682765838,15880.228397904344,0.845541404597258
1641081600000,13556.073212758065,13649.179506511526,13993.92503564645,13164.477485226937,567014120.6223879,1641081600000,2022-01-02,1641081600000,0.07608504969536933,7.608504969536933,567014120.6223879,14077.377237178482,15767.552940266973,0.9840538124910192
1641168000000,13373.83855911963,13991.281355998752,14289.670512699591,13366.956343867929,792167892.147749,1641168000000,2022-01-03,1641168000000,0.025063913132948423,2.5063913132948423,792167892.147749,13835.028950819005,15680.211565955857,1.0042994154326748
1641254400000,13586.637214558006,13441.989695202281,13893.101319225221,13332.093877274752,198076289.92203936,1641254400000,2022-01-04,1641254400000,-0.03925956792806273,-3.9259567928062733,198076289.92203936,13739.12623937498,15582.667056372684,0.8379595652407853
1641340800000,13927.028887397577,13860.526025470463,14079.934521194991,13662.255039350108,1143329543.9475543,1641340800000,2022-01-05,1641340800000,0.031136486469526492,3.113648646952649,1143329543.9475543,13697.045144125519,15496.99374405151,0.8668006430798931
1641427200000,14199.825058707416,14180.405653444159,14583.3389034377,13927.23830049324,1025606309.1171927,1641427200000,2022-01-06,1641427200000,0.0230784623459368,2.30784623459368,1025606309.1171927,13659.380827783363,15405.260730651742,0.8697995336717085
1641513600000,13379.65242138461,13088.398542944655,13529.86595980893,12983.144754493263,618376898.1317276,1641513600000,2022-01-07,1641513600000,-0.0770081714999652,-7.700817149996519,618376898.1317276,13556.555608838073,15282.892265962464,0.9560353324859839
1641600000000,13391.350990931956,13297.865362553075,13624.142526056277,12963.992579578147,724735095.1002176,1641600000000,2022-01-08,1641600000000,0.016004006824909434,1.6004006824909434,724735095.1002176,13644.2351631607,15171.670245641602,0.7993465637784318
1641686400000,13647.92238901995,13159.882779616937,13829.166667648962,12784.025444616882,1312560416.0489542,1641686400000,2022-01-09,1641686400000,-0.010376295681613579,-1.0376295681613579,1312560416.0489542,13574.33563074719,15081.105246653777,0.6423836434166796
1641772800000,13557.356772993626,14042.493603891102,14383.377520234397,13281.019457455355,940015953.4207529,1641772800000,2022-01-10,1641772800000,0.06706828921312447,6.706828921312447,940015953.4207529,13581.651666160382,14991.619853064463,0.7618506105409875
1641859200000,13611.342071019217,13842.016766808638,14151.794548705531,13594.004132332433,540498877.0632038,1641859200000,2022-01-11,1641859200000,-0.014276441402609086,-1.4276441402609086,540498877.0632038,13638.798390675574,14913.98692924625,0.7192396927778307
1641945600000,14016.240064636513,14386.20184581908,14698.201998527698,13665.275056565466,837533809.3591464,1641945600000,2022-01-12,1641945600000,0.03931400230025206,3.931400230025206,837533809.3591464,13713.894936439665,14836.997317051431,0.7332155927095827
1642032000000,14292.926449143131,14558.79407340728,14579.083080991732,14114.674917754792,1399850492.8020904,1642032000000,2022-01-13,1642032000000,0.011997067011704665,1.1997067011704665,1399850492.8020904,13767.950425005823,14761.413211318059,0.7255125162083816
1642118400000,15168.081069283164,15035.291531570636,15424.317702854161,14616.476233711148,1129928642.1453903,1642118400000,2022-01-14,1642118400000,0.032729184557511726,3.2729184557511726,1129928642.1453903,14046.077994809535,14710.240360809663,0.45491065108130935
1642204800000,15937.943634471598,16728.19887983599,16959.652059802494,15707.773604547503,916188220.7282968,1642204800000,2022-01-15,1642204800000,0.11259557852341207,11.259557852341207,916188220.7282968,14536.125640135666,14739.70709286592,0.7124239035253817
1642291200000,15837.471238939042,16655.790318612413,16991.723503562247,15678.005343633666,244711520.91229215,1642291200000,2022-01-16,1642291200000,-0.004328533020423131,-0.4328533020423131,244711520.91229215,15035.541002849304,14741.31757579531,0.6973123676514302
1642377600000,16035.939353457263,16201.04890814799,16397.45577021913,15720.45841290958,887871646.2320808,1642377600000,2022-01-17,1642377600000,-0.02730230158795055,-2.730230158795055,887871646.2320808,15343.906046314574,14738.149473991796,0.7434759136607946
1642464000000,15991.941949305563,15749.398669408236,16038.126002210616,15533.814408122247,361584330.61382467,1642464000000,2022-01-18,1642464000000,-0.027877839348574907,-2.7877839348574907,361584330.61382467,15616.389175257375,14732.995471562572,0.7748089281645237
1642550400000,15829.515328048314,15877.773666484838,16238.122473759426,15778.08216357676,611789271.08598,1642550400000,2022-01-19,1642550400000,0.008151104672076137,0.8151104672076137,611789271.08598,15829.47086392391,14701.763335136418,0.7639745819842378
1642636800000,16764.35979519657,16745.726415393947,17056.376087746325,16472.33063347068,1455997070.3693838,1642636800000,2022-01-20,1642636800000,0.054664637948656614,5.466463794865661,1455997070.3693838,16141.889769922007,14720.914655472996,0.798711141740114
1642723200000,16769.58598464035,16585.17033852012,16929.625208470865,16440.767809732675,866013228.8851165,1642723200000,2022-01-21,1642723200000,-0.00958788367199348,-0.958788367199348,866013228.8851165,16363.301028057647,14749.402449550726,0.8133520875869781
1642809600000,16558.191955989296,15990.69525389897,16607.90233271501,15540.32274892897,956761505.1741215,1642809600000,2022-01-22,1642809600000,-0.035843773231586606,-3.5843773231586606,956761505.1741215,16257.943367209502,14753.363779701864,0.49010835642208267
1642896000000,16502.666613235484,16694.305988338543,16762.294627934447,16500.859922228294,648440564.6506828,1642896000000,2022-01-23,1642896000000,0.044001259686817784,4.400125968681778,648440564.6506828,16263.445605741805,14771.901421241604,0.575457900123583
1642982400000,16762.2641409923,16275.363431220923,17147.95078753383,15798.54358865444,375553594.4565718,1642982400000,2022-01-24,1642982400000,-0.02509493700488441,-2.509493700488441,375553594.4565718,16274.061966180798,14815.060313082047,0.5710520837148837
1643068800000,16359.757669851071,16672.820381257192,17061.347995417484,16321.298461558927,1087461093.2863977,1643068800000,2022-01-25,1643068800000,0.0244207726430139,2.44207726430139,1087461093.2863977,16405.97935358779,14853.436004936519,0.5448086214544289
1643155200000,16503.31358251772,16783.588454065393,17035.697731599383,16105.106502727229,1242040401.7817597,1643155200000,2022-01-26,1643155200000,0.006643631387807769,0.6643631387807769,1242040401.7817597,16535.381466099298,14889.964974721528,0.5449443392178208
1643241600000,16685.60871828825,16378.466765872185,16873.861615284233,16247.36281698468,812342906.5179341,1643241600000,2022-01-27,1643241600000,-0.02413796604355356,-2.413796604355356,812342906.5179341,16482.915801881903,14965.47024440692,0.46330950189842374
1643328000000,16013.636796212293,16418.403149280377,16640.758925488928,15572.511619026785,570430294.6682941,1643328000000,2022-01-28,1643328000000,0.0024383468843010014,0.24383468843010014,570430294.6682941,16459.091917704798,15040.913892975712,0.4615247342141372
1643414400000,16231.689895170575,15949.83031829643,16396.94573563562,15479.51306966057,1123941268.7737691,1643414400000,2022-01-29,1643414400000,-0.028539488689829362,-2.853948868982936,1123941268.7737691,16453.254069761577,15091.106374657616,0.4399968474796551
1643500800000,15697.306868064545,15444.611270610327,16142.575158880396,15279.769838645525,383028678.9327953,1643500800000,2022-01-30,1643500800000,-0.03167551237874644,-3.167551237874644,383028678.9327953,16274.726252943261,15145.654247825905,0.34614332850933444
1643587200000,16947.989995023083,17089.84731298366,17269.21714322404,16722.09242126893,895952122.609069,1643587200000,2022-01-31,1643587200000,0.10652492403638969,10.65249240363897,895952122.609069,16391.08109319508,15292.51220884887,0.7654873698142952
1643673600000,18120.048488370154,18143.42486810269,18650.001638731846,17926.20761860788,1229489688.9471955,1643673600000,2022-02-01,1643673600000,0.06164932522940658,6.164932522940658,1229489688.9471955,16601.167448458724,15442.320387568578,0.829072972684955
1643760000000,18272.967155513783,18310.34554079964,18593.39604360981,18167.598733851002,1469425101.2517571,1643760000000,2022-02-02,1643760000000,0.009200064150534537,0.9200064150534537,1469425101.2517571,16819.275603706472,15586.289193728606,0.8283561498897899
1643846400000,18142.587118945543,18604.04990062895,18843.660135808164,17977.316637802105,314328098.4356502,1643846400000,2022-02-03,1643846400000,0.016040350476995036,1.6040350476995036,314328098.4356502,17137.216051528867,15758.357867242828,0.7853652472325932
1643932800000,18614.96862792234,18634.38533132634,18977.749952900474,18075.420438670553,1553260952.5755694,1643932800000,2022-02-04,1643932800000,0.0016305820968778306,0.16305820968778306,1553260952.5755694,17453.78493467829,15917.486510771358,0.7861115550459128
1644019200000,19083.06413678853,18402.46924437141,19155.012489108423,18153.83728704238,1695146829.584765,1644019200000,2022-02-05,1644019200000,-0.012445598973691685,-1.2445598973691685,1695146829.584765,17804.161924117572,16058.221963802265,0.7501162456294799
1644105600000,18733.038468209277,18270.342582185836,19018.065447647932,18015.43490278911,360357356.0164566,1644105600000,2022-02-06,1644105600000,-0.007179833338180064,-0.7179833338180064,360357356.0164566,18207.837825771217,16230.95343177697,0.6890102923799507
1644192000000,17825.96383997404,18237.62473874837,18334.52959135022,17409.855666084186,556784265.8217158,1644192000000,2022-02-07,1644192000000,-0.0017907624495977492,-0.17907624495977492,556784265.8217158,18371.80602945189,16395.61207765015,0.39482560228504376
1644278400000,17722.512093120167,18295.73298310497,18764.109554934923,17333.81991704816,1338258347.837357,1644278400000,2022-02-08,1644278400000,0.003186173922810065,0.3186173922810065,1338258347.837357,18393.564331595073,16566.807084433083,0.15250102189407627
1644364800000,17728.309166332485,18421.882074049678,18674.945820139128,17286.208671060565,1586497671.0621054,1644364800000,2022-02-09,1644364800000,0.006895000657322736,0.6895000657322736,1586497671.0621054,18409.498122059365,16712.786700105036,0.14800503911763582
1644451200000,17305.57799356665,17115.85621216817,17831.60404533324,16848.869344446503,1198931927.3799012,1644451200000,2022-02-10,1644451200000,-0.07089535459144336,-7.0895354591443365,1198931927.3799012,18196.899023707825,16821.914681617018,0.4283228340051546
